"","Date","Year","Month","Day","Total_Rain","Total_Snow","Total_Precip","outbreak","Salinity","Temperature","PAR","WSPD","GSPD","V_east","V_north","WDIR"
"5490",2018-01-11,"2018","1",11,16.82,0,16.82,0,26.67,7.57,2.38025839861665,4.7,5.66,2.71,-0.02,90.42
"5491",2018-01-12,"2018","1",12,7.27,0,7.27,0,26.57,7.8,1.25083989608945,2.73,3.53,-0.81,0.96,-40.16
"5492",2018-01-13,"2018","1",13,2.54,0,2.54,0,27.35,8.8,2.98790181360812,3.7,4.49,2.94,-0.66,102.65
"5493",2018-01-14,"2018","1",14,0.07,0,0.07,0,26.95,8.25,8.74434625024327,2.54,3.22,-1.65,1.39,-49.89
"5494",2018-01-15,"2018","1",15,2.38,0,2.38,0,27.15,8.05,9.21790675672225,1.61,2.34,0.25,0.04,80.91
"5495",2018-01-16,"2018","1",16,9.45,0,9.45,0,26.57,8.67,3.52779328876996,6.28,7.81,4.78,-3.12,123.13
"5496",2018-01-17,"2018","1",17,27.23,0,27.23,0,26.25,8.6,NA,9.36,11.55,7.92,-4.19,117.88
"5497",2018-01-18,"2018","1",18,15.26,0,15.26,0,26.9,8.65,3.28828940184387,10.77,13.57,7.96,-6.69,130.05
"5498",2018-01-19,"2018","1",19,3.33,0,3.33,0,23.55,8.05,1.44338501215905,11.16,13.63,9.41,-5.59,120.71
"5499",2018-01-20,"2018","1",20,40.07,0,40.07,0,26.4,8.8,1.58091472647603,8.98,11.07,7,-5.27,126.97
"5500",2018-01-21,"2018","1",21,12.81,0,12.81,0,24.4,8.35,5.96778292580476,12.54,15.54,8.64,-8.38,134.12
"5501",2018-01-22,"2018","1",22,6.03,0,6.03,0,28.5,8.87,11.0047287238661,5.45,6.65,2.25,-4.46,153.23
"5502",2018-01-23,"2018","1",23,17.94,0,17.94,0,26.7,8.2,3.35783462615284,10.23,12.58,9,-3.94,113.64
"5503",2018-01-24,"2018","1",24,6.68,0,6.68,0,26.05,8.75,NA,8.18,9.87,7.23,-2.93,112.06
"5504",2018-01-25,"2018","1",25,8.66,0.17,8.84,0,25.75,8.05,2.82576744439374,6.82,8.82,4.13,-3.66,131.55
"5505",2018-01-26,"2018","1",26,12.44,1.97,14.41,0,27.47,8.37,12.135012922977,5.21,6.54,2.6,-3.3,141.77
"5506",2018-01-27,"2018","1",27,13.97,0,13.97,0,27.53,8.27,8.98765373414801,7.08,8.65,1.59,0.94,59.41
"5507",2018-01-28,"2018","1",28,56.5,0,56.5,0,26.5,8,0.646313828277461,7.22,8.66,6.37,-1.27,101.28
"5508",2018-01-29,"2018","1",29,5.92,0,5.92,0,24.27,8.3,6.81448062730698,9.25,11.38,7.61,-3.15,112.49
"5509",2018-01-30,"2018","1",30,0.96,0,0.96,0,25.57,8.13,6.82499739797232,3.86,5.04,0.22,-2.58,175.13
"5510",2018-01-31,"2018","1",31,3.94,0,3.94,0,27,7.83,3.39609819696855,4.32,5.3,2.34,-1.9,129.08
"5511",2018-02-01,"2018","2",1,13.65,0,13.65,0,27.07,7.97,1.83809819182222,5.72,7.04,4.92,-1.25,104.26
"5512",2018-02-02,"2018","2",2,3.59,0,3.59,0,25.87,8.03,7.87242378868182,6.01,7.23,5.54,-0.22,92.27
"5513",2018-02-03,"2018","2",3,11.53,0,11.53,0,27.43,7.97,4.57267701394798,2.56,3.16,0.83,0.37,65.97
"5514",2018-02-04,"2018","2",4,1.32,0,1.32,0,26.23,8.37,11.7646563277996,3.56,4.41,2.85,-0.24,94.81
"5515",2018-02-05,"2018","2",5,0.74,0,0.74,0,27.53,8.13,10.5935348860669,3.38,4.11,-2.74,1.08,-68.49
"5516",2018-02-06,"2018","2",6,3.46,0,3.46,0,27.47,7.9,5.10026873960051,2.76,3.29,-0.8,0.45,-60.64
"5517",2018-02-07,"2018","2",7,1.45,0,1.45,0,27.53,8.23,2.47771576493593,5.42,6.44,5.26,-0.52,95.65
"5518",2018-02-08,"2018","2",8,1.07,0,1.07,0,27.3,8.27,15.3029509089714,6.06,7.58,1.11,-0.1,95.15
"5519",2018-02-09,"2018","2",9,0.07,0,0.07,0,26.87,8.1,16.9925546442668,5.74,6.93,-4.81,2.51,-62.44
"5520",2018-02-10,"2018","2",10,0,0,0,0,27.13,7.73,17.0386563160623,3.92,5,-0.92,1.06,-40.96
"5521",2018-02-11,"2018","2",11,0,0,0,0,26.73,7.83,18.6809354025572,4.36,5.44,-0.27,1.46,-10.48
"5522",2018-02-12,"2018","2",12,0,0,0,0,27.23,7.57,19.4985942840576,3.53,4.55,-0.96,1.3,-36.44
"5523",2018-02-13,"2018","2",13,3.09,0,3.09,0,27.27,7.3,7.09511626498336,3.34,4.27,2.33,-1.47,122.25
"5524",2018-02-14,"2018","2",14,0.03,0,0.03,0,27.33,7.73,19.5989457753894,7.01,8.5,0.02,2.3,0.5
"5525",2018-02-15,"2018","2",15,2.36,0,2.36,0,27.47,7.9,NA,2.97,3.74,-0.08,0.82,-5.57
"5526",2018-02-16,"2018","2",16,10.35,0,10.35,0,27.7,7.3,16.7038548968617,5.19,6.31,3.43,-0.26,94.33
"5527",2018-02-17,"2018","2",17,7.1,5.82,12.93,0,27.5,7.33,14.8646770139689,5.56,6.94,2.79,-0.5,100.16
"5528",2018-02-18,"2018","2",18,0.09,0.17,0.26,0,27.93,7.27,21.0923204520568,7.02,9.24,-3.29,4.22,-37.94
"5529",2018-02-19,"2018","2",19,0,0.25,0.25,0,27.73,6.83,17.2189870422817,4.19,5.7,-1.81,1.59,-48.7
"5530",2018-02-20,"2018","2",20,0,0,0,0,27.53,6.8,19.351348839989,2.92,4.2,1.42,-0.95,123.78
"5531",2018-02-21,"2018","2",21,0,3.75,3.75,0,27.33,6.6,7.08221243082551,4.08,5.24,-0.51,-0.02,-92.25
"5532",2018-02-22,"2018","2",22,0,0,0,0,27.6,6.8,23.7507700612071,4.02,5.26,-1.2,1.92,-32.01
"5533",2018-02-23,"2018","2",23,2.85,1.77,4.62,0,27.37,6.47,6.24194314929558,7.54,9.2,6.48,-1.95,106.75
"5534",2018-02-24,"2018","2",24,0.28,0,0.28,0,27.4,6.57,18.8034935650591,7.87,9.81,1.99,1.44,54.11
"5535",2018-02-25,"2018","2",25,0.4,0.14,0.54,0,27.7,7.2,20.8583824765467,6.42,8.15,0.82,0.3,69.9
"5536",2018-02-26,"2018","2",26,1,0,1,0,27.27,7.1,22.9665064552958,3.6,4.47,-0.54,1.19,-24.41
"5537",2018-02-27,"2018","2",27,0.19,0,0.19,0,27.17,7.2,18.6783772500602,5.3,6.44,3.3,-1.08,108.12
"5538",2018-02-28,"2018","2",28,12.84,0,12.84,0,27.57,7.23,5.87613953453626,7.91,9.53,6.64,-1.98,106.6
"5539",2018-03-01,"2018","3",1,0.62,0,0.62,0,28.23,7.73,23.6753125806804,7.36,9.17,5.61,-3.58,122.54
"5540",2018-03-02,"2018","3",2,6.46,0,6.46,0,28.07,7.53,13.3738553080448,3.76,4.63,-1.89,2.36,-38.69
"5541",2018-03-03,"2018","3",3,0.27,0,0.27,0,27.43,7.57,27.1874611464189,2.4,3.02,-1.04,0.66,-57.6
"5542",2018-03-04,"2018","3",4,2.13,0,2.13,0,27.77,7.47,24.2897468032147,4.46,5.32,2.24,-0.62,105.47
"5543",2018-03-05,"2018","3",5,1.27,0,1.27,0,27.87,7.33,15.6189147732979,1.94,2.54,-0.35,0.73,-25.62
"5544",2018-03-06,"2018","3",6,1.11,0,1.11,0,28.2,7.43,23.3983979188195,1.23,1.77,0.24,0.36,33.69
"5545",2018-03-07,"2018","3",7,3.81,0,3.81,0,27.53,7.23,17.5438398267564,2,2.66,-0.94,1.27,-36.51
"5546",2018-03-08,"2018","3",8,7,0,7,0,27.43,7.37,6.73175711964452,2.18,2.83,-0.01,0.23,-2.49
"5547",2018-03-09,"2018","3",9,0.17,0,0.17,0,27.4,7.2,28.2582015301214,4.54,5.64,-3.6,1.19,-71.71
"5548",2018-03-10,"2018","3",10,2.37,0,2.37,0,26.97,7.3,30.7874160638459,2.53,3.2,1,0.22,77.59
"5549",2018-03-11,"2018","3",11,1,0,1,0,27.37,7.73,30.9765322879919,1.73,2.22,-0.54,0.8,-34.02
"5550",2018-03-12,"2018","3",12,1,0,1,0,27.8,8.1,29.8563410736794,1.77,2.24,-0.99,0.77,-52.13
"5551",2018-03-13,"2018","3",13,4.56,0,4.56,0,27.37,8.2,5.16490955546845,2.31,3.02,-0.4,0.28,-55.01
"5552",2018-03-14,"2018","3",14,0.03,0,0.03,0,27.57,8.17,26.7604062284033,5.38,6.47,4.58,-2.38,117.46
"5553",2018-03-15,"2018","3",15,0,0,0,0,27.87,7.97,33.2751938132353,4.56,5.5,1.5,-0.52,109.12
"5554",2018-03-16,"2018","3",16,0.07,0,0.07,0,27.63,8.07,33.2188882703905,5.03,5.88,-4.13,2.26,-61.31
"5555",2018-03-17,"2018","3",17,0.32,0,0.32,1,28.6,8.2,27.5253901925198,3.17,3.81,-0.76,0.72,-46.55
"5556",2018-03-18,"2018","3",18,0.19,0,0.19,1,28.57,8.47,31.2377054179978,2.38,3.02,0.22,0.14,57.53
"5557",2018-03-19,"2018","3",19,0.2,0,0.2,1,28.4,8.47,31.478982028419,2.36,2.85,-0.38,-0.2,-117.76
"5558",2018-03-20,"2018","3",20,0.03,0,0.03,1,28.63,8.33,28.6924651352934,2.7,3.22,0.47,-0.46,134.38
"5559",2018-03-21,"2018","3",21,7.34,0,7.34,1,28.5,8.65,19.733911907117,4.19,4.94,3.22,-2.16,123.85
"5560",2018-03-22,"2018","3",22,4.34,0,4.34,1,26.87,8.43,9.79572093825624,5.44,6.86,3.87,-2.57,123.59
"5561",2018-03-23,"2018","3",23,2.29,0,2.29,1,28.27,8.2,19.3457519090145,8.66,10.87,5.7,-5.64,134.7
"5562",2018-03-24,"2018","3",24,0.98,0,0.98,1,28.57,8.1,36.9893384879258,4.58,5.73,1.27,0.23,79.73
"5563",2018-03-25,"2018","3",25,1.75,0,1.75,1,27.53,8.2,20.5746356486042,4.28,5.28,2.98,-2.11,125.3
"5564",2018-03-26,"2018","3",26,5.98,0,5.98,1,28.43,8.43,9.42489404702988,7.92,9.7,6.19,-4.04,123.13
"5565",2018-03-27,"2018","3",27,0.32,0,0.32,1,28.87,8.6,29.5457979261566,7.12,8.66,5.56,-0.72,97.38
"5566",2018-03-28,"2018","3",28,0.71,0,0.71,1,28.63,8.87,32.2549767802236,5.52,6.64,-4.58,1.96,-66.83
"5567",2018-03-29,"2018","3",29,2.8,0,2.8,1,28.15,9.05,12.2333178162883,3.86,4.62,3.08,-0.75,103.69
"5568",2018-03-30,"2018","3",30,0.66,0,0.66,1,28.5,9.2,38.9202332620176,4.92,6.02,1.25,0.87,55.16
"5569",2018-03-31,"2018","3",31,0.17,0,0.17,1,27.6,8.9,38.5396639358166,3.04,3.84,-1.66,1.27,-52.58
"5570",2018-04-01,"2018","4",1,0.49,0,0.49,1,28.75,8.95,30.0741240368333,5.54,6.8,-1.78,2,-41.67
"5571",2018-04-02,"2018","4",2,0.34,0,0.34,1,28.27,8.67,41.5134004499253,6.89,8.29,-4.57,2.61,-60.27
"5572",2018-04-03,"2018","4",3,0.14,0,0.14,1,28.27,8.5,21.8269222462116,4.97,6.09,2.89,-1.5,117.43
"5573",2018-04-04,"2018","4",4,16.46,0,16.46,1,28.3,8.47,13.5988268839913,6.01,7.14,4.85,-3.05,122.16
"5574",2018-04-05,"2018","4",5,16.66,0,16.66,1,28.15,8.4,11.8065581568144,6.36,7.64,5.7,-1.52,104.93
"5575",2018-04-06,"2018","4",6,11.34,0,11.34,1,28.57,8.6,24.6170852794204,5.34,6.44,4.64,-1.8,111.2
"5576",2018-04-07,"2018","4",7,10.77,0,10.77,1,27.83,8.9,24.6249353854847,5.36,6.65,3.72,-1.5,111.96
"5577",2018-04-08,"2018","4",8,1.33,0,1.33,1,26.87,8.83,36.1607286492675,7.27,8.96,6.26,-3.18,116.93
"5578",2018-04-09,"2018","4",9,0.71,0,0.71,1,28.2,8.83,27.9976640992078,6.38,7.54,5.48,-2.76,116.73
"5579",2018-04-10,"2018","4",10,6.41,0,6.41,1,27.97,8.73,37.6373730125823,4.68,5.98,3.09,-2.08,123.95
"5580",2018-04-11,"2018","4",11,8.26,0,8.26,1,28.33,8.87,9.3232324265145,8.58,10.62,6.39,-4.84,127.14
"5581",2018-04-12,"2018","4",12,4.47,0,4.47,1,28.6,9.2,42.8235451503626,3,3.74,0.67,0.4,59.16
"5582",2018-04-13,"2018","4",13,12.61,0,12.61,1,27.37,8.9,16.4463979378535,10.28,12.38,8.2,-5.59,124.28
"5583",2018-04-14,"2018","4",14,1.33,0,1.33,1,27.8,8.8,24.9056382314795,5.52,6.75,3.65,-3.42,133.14
"5584",2018-04-15,"2018","4",15,4.8,0,4.8,1,25.93,8.73,40.8465699013033,4.07,4.96,-0.05,1.39,-2.06
"5585",2018-04-16,"2018","4",16,5.99,0,5.99,1,27.53,9.17,22.6641446638477,5.28,6.44,-3.74,1.4,-69.48
"5586",2018-04-17,"2018","4",17,0.04,0,0.04,1,26.57,9.3,30.7798397941491,3.39,4.22,0.48,-1.17,157.69
"5587",2018-04-18,"2018","4",18,0,0,0,0,26.8,9.2,43.6146098785006,2.94,3.66,1.52,-0.28,100.44
"5588",2018-04-19,"2018","4",19,0.19,0,0.19,0,26.77,9.2,37.3260103171494,2.34,2.91,-0.68,0.53,-52.07
"5589",2018-04-20,"2018","4",20,6.17,0,6.17,0,26.87,9.6,13.5860413519295,4.16,5.06,3.09,-1.99,122.78
"5590",2018-04-21,"2018","4",21,2,0,2,0,27.83,9.3,42.1971576561915,6.68,8.12,2.24,-1.39,121.82
"5591",2018-04-22,"2018","4",22,0,0,0,0,29.4,9.2,50.9046716911848,4.97,5.94,-3.7,2.64,-54.49
"5592",2018-04-23,"2018","4",23,0,0,0,0,28.57,9.67,50.9681808412537,3.06,3.66,-2.31,1.18,-62.94
"5593",2018-04-24,"2018","4",24,0,0,0,0,27.97,10.27,43.6381292072069,3.42,4.03,-2.9,1.27,-66.35
"5594",2018-04-25,"2018","4",25,0,0,0,0,27.85,11.55,NA,5.58,6.56,-4.7,1.99,-67.05
"5595",2018-04-26,"2018","4",26,0,0,0,0,27.85,12.05,52.4416640328498,2.66,3.09,-2.03,0.62,-73.02
"5596",2018-04-27,"2018","4",27,0,0,0,0,27.03,12.23,52.8417261207443,3.47,4.17,0.36,-1.02,160.56
"5597",2018-04-28,"2018","4",28,9.76,0,9.76,0,27.73,11.37,12.0577054073028,4.94,5.94,3.74,-2,118.14
"5598",2018-04-29,"2018","4",29,1.17,0,1.17,0,27.83,11.13,26.045095537368,2.94,3.6,1.26,-0.5,111.64
"5599",2018-04-30,"2018","4",30,0,0,0,0,27.87,11.07,53.2792041689851,3.46,4.13,-2.18,1.28,-59.58
"5600",2018-05-01,"2018","5",1,0,0,0,0,28.75,10.95,54.1144031357088,5.18,6.25,-3.08,1.55,-63.29
"5601",2018-05-02,"2018","5",2,0,0,0,0,28.05,12,NA,2.16,2.81,-0.59,0.26,-66.22
"5602",2018-05-03,"2018","5",3,0,0,0,0,28.4,12.35,37.3911709958408,2.11,2.62,1.32,-0.93,125.17
"5603",2018-05-04,"2018","5",4,0.4,0,0.4,0,28.3,12,30.3318140143264,5.46,6.56,3.54,-3.37,133.59
"5604",2018-05-05,"2018","5",5,0.15,0,0.15,0,28.85,11.25,55.6412972245722,3.37,3.95,-2.27,1.43,-57.79
"5605",2018-05-06,"2018","5",6,0.33,0,0.33,0,28.1,12.45,47.3290697536419,3.44,4.09,-2.92,1.08,-69.7
"5606",2018-05-07,"2018","5",7,0,0,0,0,26.95,13.85,55.1684548824024,3.73,4.5,0.78,-0.57,126.16
"5607",2018-05-08,"2018","5",8,4.16,0,4.16,0,28.15,13.1,47.6639328298643,1.77,2.18,0,0.01,0
"5608",2018-05-09,"2018","5",9,0.86,0,0.86,0,27.55,13.65,43.6121757886823,5.75,6.97,3.53,-3.59,135.48
"5609",2018-05-10,"2018","5",10,1.11,0,1.11,0,28.3,12.5,51.6121344258311,2.54,3.21,-0.06,-1.16,-177.04
"5610",2018-05-11,"2018","5",11,0,0,0,0,25.8,14.3,57.4836278614764,6.26,7.4,-4.97,3.21,-57.14
"5611",2018-05-12,"2018","5",12,0,0,0,0,26.05,14.45,57.7276538287022,6.78,8.06,-5.18,3.61,-55.13
"5612",2018-05-13,"2018","5",13,0,0,0,0,26.05,14.7,57.7489301400591,5.45,6.32,-4.08,2.43,-59.22
"5613",2018-05-14,"2018","5",14,0,0,0,0,26.4,14.8,58.5316486112215,1.78,2.24,-0.86,0.64,-53.34
"5614",2018-05-15,"2018","5",15,0,0,0,0,26.85,15.2,58.8352765913774,2.34,2.83,-0.13,-0.22,-149.42
"5615",2018-05-16,"2018","5",16,0,0,0,0,26.9,15.2,59.077684772107,4.26,5.22,2.28,-2.32,135.5
"5616",2018-05-17,"2018","5",17,0,0,0,0,27.7,14.2,59.2549302152885,3.63,4.39,0.61,-0.53,130.99
"5617",2018-05-18,"2018","5",18,0.14,0,0.14,0,28.45,13.75,53.394542516664,3.3,3.92,1.47,-1.46,134.8
"5618",2018-05-19,"2018","5",19,0.49,0,0.49,0,28.4,13.15,43.4840413273459,3.36,3.92,1.52,-1.48,134.24
"5619",2018-05-20,"2018","5",20,0,0,0,0,28.95,12.85,41.6924909645889,3.86,4.63,1.08,-0.72,123.69
"5620",2018-05-21,"2018","5",21,0,0,0,0,28.8,13.85,57.3388939790947,2.52,3.01,-0.3,-0.23,-127.48
"5621",2018-05-22,"2018","5",22,0,0,0,0,26.9,15.5,60.325607230805,1.41,1.79,0.11,-0.26,157.07
"5622",2018-05-23,"2018","5",23,0,0,0,0,24.35,16.2,60.7309147147245,2.27,2.76,-1.16,0.79,-55.74
"5623",2018-05-24,"2018","5",24,0,0,0,0,20,17.75,55.7675452170754,5,6.02,1.58,-0.73,114.8
"5624",2018-05-25,"2018","5",25,0,0,0,0,23.7,16.3,47.0817622941286,3.72,4.54,-0.32,0.32,-45
"5625",2018-05-26,"2018","5",26,0,0,0,0,20.6,17.45,33.1166217388884,4.36,5.42,-1.59,0.68,-66.84
"5626",2018-05-27,"2018","5",27,0,0,0,0,20.35,17.3,59.2931214266045,4.44,5.29,1.95,-1.66,130.41
"5627",2018-05-28,"2018","5",28,0,0,0,0,24.5,15.55,59.2699638287842,5.03,6.12,-0.52,0.66,-38.23
"5628",2018-05-29,"2018","5",29,0.72,0,0.72,0,22,16.4,60.3657653859456,7.96,9.6,-6.2,4.06,-56.78
"5629",2018-05-30,"2018","5",30,0,0,0,0,21,16.1,59.1079638675818,5.1,6.23,-3.34,1.52,-65.53
"5630",2018-05-31,"2018","5",31,0.03,0,0.03,0,23.2,16,59.6887235222553,3.43,4.28,-1.8,0.9,-63.43
"5631",2018-06-01,"2018","6",1,4.18,0,4.18,0,24.05,15.6,17.7334867457233,6.19,7.42,4.19,-3.29,128.14
"5632",2018-06-02,"2018","6",2,0,0,0,0,24.35,15,46.8391990365908,5.28,6.29,4.65,-1.92,112.44
"5633",2018-06-03,"2018","6",3,1.33,0,1.33,0,24.4,15.2,24.8026977213778,3.5,4.22,-1,0.98,-45.58
"5634",2018-06-04,"2018","6",4,0.26,0,0.26,0,25.8,14.15,49.902775205075,3.22,4.07,0.98,-0.96,134.41
"5635",2018-06-05,"2018","6",5,0.66,0,0.66,0,26.15,14.3,31.2135577018444,5.68,6.81,3.32,-2.54,127.42
"5636",2018-06-06,"2018","6",6,0.06,0,0.06,0,26.35,13.9,40.6897726798242,6.34,7.64,4.93,-3.62,126.29
"5637",2018-06-07,"2018","6",7,1.72,0,1.72,0,27.4,13.5,20.729233344396,5.42,6.47,3.85,-3.3,130.6
"5638",2018-06-08,"2018","6",8,9.06,0,9.06,0,27.4,13.4,27.4229044014785,7.5,8.95,5.78,-4.13,125.55
"5639",2018-06-09,"2018","6",9,2.12,0,2.12,0,27.3,13.25,58.4278397572441,3.53,4.46,1.12,-0.88,128.16
"5640",2018-06-10,"2018","6",10,5.53,0,5.53,0,25.95,13.85,41.1536640862162,3.35,4.44,-1.41,1.08,-52.55
"5641",2018-06-11,"2018","6",11,0,0,0,0,22.1,15.15,60.5707028312585,4.1,5.07,-2.26,1.18,-62.43
"5642",2018-06-12,"2018","6",12,6.14,0,6.14,0,21.3,15,21.2307597093804,3.04,3.83,1.11,-1.02,132.58
"5643",2018-06-13,"2018","6",13,2.48,0,2.48,0,21.8,14.65,43.99168994322,4.8,5.89,3.21,-0.8,103.99
"5644",2018-06-14,"2018","6",14,0.77,0,0.77,0,23.8,14.15,44.2745582931033,3.22,3.97,-0.71,0.52,-53.78
"5645",2018-06-15,"2018","6",15,0,0,0,0,24.5,14.3,62.3868888638124,4.85,5.81,-2.48,2.44,-45.47
"5646",2018-06-16,"2018","6",16,0,0,0,0,23.7,14.65,63.7493200522445,7.08,8.52,-6.06,3.02,-63.51
"5647",2018-06-17,"2018","6",17,0,0,0,0,23.35,15.7,61.5850548806452,5.54,6.42,-4.61,2.42,-62.3
"5648",2018-06-18,"2018","6",18,0,0,0,0,24.15,16.05,63.9081447611175,4.66,5.38,-3.36,2.02,-58.99
"5649",2018-06-19,"2018","6",19,0,0,0,0,24.1,16.95,63.7991575886729,4.14,4.97,2.1,-1.32,122.15
"5650",2018-06-20,"2018","6",20,0,0,0,0,25.2,16.3,56.3129147275782,1.67,2.12,0.09,-0.43,168.18
"5651",2018-06-21,"2018","6",21,0,0,0,0,25.9,15.6,60.4575703360818,4.71,5.66,2.52,-2.65,136.44
"5652",2018-06-22,"2018","6",22,0.12,0,0.12,0,26.5,14.8,33.4733231098461,4.87,5.78,2.4,-2.72,138.58
"5653",2018-06-23,"2018","6",23,0,0,0,0,27.35,14.4,63.9066505940755,3.38,4.08,-1.5,0.61,-67.87
"5654",2018-06-24,"2018","6",24,13.64,0,13.64,0,27.15,15,17.3710697430357,4.58,5.44,2.41,-2.23,132.78
"5655",2018-06-25,"2018","6",25,3.09,0,3.09,0,25.05,15.95,49.6435038421197,3.3,4.24,-1.44,0.12,-85.24
"5656",2018-06-26,"2018","6",26,0.06,0,0.06,0,23.1,16.3,59.7710594896814,4.3,5.43,-3.48,1.59,-65.44
"5657",2018-06-27,"2018","6",27,0.09,0,0.09,0,21.85,16.7,49.8433368267791,5.41,6.45,-4.39,2.59,-59.46
"5658",2018-06-28,"2018","6",28,2.83,0,2.83,0,22.85,16.45,26.6729973342068,4.35,5.26,-3.52,2.01,-60.27
"5659",2018-06-29,"2018","6",29,4.1,0,4.1,0,23.45,16.4,28.4163824372205,2.9,3.55,1.24,-0.95,127.46
"5660",2018-06-30,"2018","6",30,2.1,0,2.1,0,24.15,16.1,NA,4.36,5.14,3.79,-1.85,116.02
"5661",2018-07-01,"2018","7",1,0.37,0,0.37,0,26.35,14.9,54.2787752052918,5.23,6.35,-1.33,1.1,-50.41
"5662",2018-07-02,"2018","7",2,0,0,0,0,25.4,15.6,62.4461240842361,8.66,10.43,-6.5,5.14,-51.66
"5663",2018-07-03,"2018","7",3,0,0,0,0,24.55,15.95,63.161780202576,3.53,4.35,-1.31,1.05,-51.29
"5664",2018-07-04,"2018","7",4,0,0,0,0,24.55,16.35,57.0603721086369,3.6,4.26,-1.6,1,-57.99
"5665",2018-07-05,"2018","7",5,0.34,0,0.34,0,24.85,16.7,35.6201808791444,3.93,4.85,-2.07,0.9,-66.5
"5666",2018-07-06,"2018","7",6,0.86,0,0.86,0,24.55,17.35,47.6331834189344,4.66,5.64,1.28,-1.5,139.52
"5667",2018-07-07,"2018","7",7,0,0,0,0,26.5,15.4,50.0966179424457,4.8,5.72,3.17,-2.25,125.37
"5668",2018-07-08,"2018","7",8,0,0,0,0,25.5,16.5,47.7890180494126,3.14,3.76,-1.3,1.04,-51.34
"5669",2018-07-09,"2018","7",9,7.86,0,7.86,0,24.35,17.4,38.327777729478,2.95,3.5,-0.4,-0.21,-117.7
"5670",2018-07-10,"2018","7",10,0.06,0,0.06,0,24.7,17.2,56.5764238076617,3.46,4.26,-1.48,0.95,-57.3
"5671",2018-07-11,"2018","7",11,0,0,0,0,25,16.95,62.2001550659653,4.5,5.32,-2.67,1.76,-56.61
"5672",2018-07-12,"2018","7",12,0,0,0,0,24.7,18.05,62.028098202491,7.22,8.64,-5.38,3.95,-53.71
"5673",2018-07-13,"2018","7",13,0,0,0,0,25.4,17.75,61.8509560617058,7.97,9.48,-5.78,4.14,-54.39
"5674",2018-07-14,"2018","7",14,0,0,0,0,25.85,17.55,61.7366614822269,5.76,6.74,-4.57,2.43,-62
"5675",2018-07-15,"2018","7",15,0,0,0,0,26.3,17.75,61.6143885894143,4.84,5.73,-4.14,1.92,-65.12
"5676",2018-07-16,"2018","7",16,0,0,0,0,27,16.6,61.3218242832549,5.83,6.81,-4.7,2.6,-61.05
"5677",2018-07-17,"2018","7",17,0,0,0,0,26.95,17.2,61.1542429566691,4.16,4.88,-2.84,1.71,-58.95
"5678",2018-07-18,"2018","7",18,0,0,0,0,26.9,17.9,60.2426098569727,4.8,5.84,0.01,0.4,1.43
"5679",2018-07-19,"2018","7",19,0.06,0,0.06,0,27.2,17.5,56.1334725721075,3.45,4.12,0.03,0.12,14.04
"5680",2018-07-20,"2018","7",20,0,0,0,0,26.85,17.5,58.5640724832697,5.73,6.83,-3.38,2.66,-51.8
"5681",2018-07-21,"2018","7",21,0,0,0,0,26.45,17.55,58.1825839099342,5.8,6.96,-4.23,3.2,-52.89
"5682",2018-07-22,"2018","7",22,0,0,0,0,26.9,18.5,59.7334831986932,3.91,4.6,-2.81,1.44,-62.87
"5683",2018-07-23,"2018","7",23,0,0,0,0,26.8,19.4,59.5024238014714,3.46,4.1,-2.56,1.32,-62.72
"5684",2018-07-24,"2018","7",24,0,0,0,0,26.65,19.75,59.1837518381518,2.81,3.38,-1.62,0.76,-64.87
"5685",2018-07-25,"2018","7",25,0,0,0,0,26.85,20,58.651601954024,4.56,5.31,-3.73,1.9,-63.01
"5686",2018-07-26,"2018","7",26,0,0,0,0,27,19.25,58.7652144124034,5.74,6.67,-4.57,2.44,-61.9
"5687",2018-07-27,"2018","7",27,0,0,0,0,26.7,19.55,57.5208113224315,2.89,3.47,-1.71,0.82,-64.38
"5688",2018-07-28,"2018","7",28,0,0,0,0,27,19.6,58.2729973509638,2.57,3.14,0.31,-0.75,157.54
"5689",2018-07-29,"2018","7",29,0,0,0,0,27.3,19.45,57.2196330284888,1.65,2.07,-0.19,-0.49,-158.81
"5690",2018-07-30,"2018","7",30,0,0,0,0,27.25,20.6,57.7681343610897,1.67,2.1,-0.36,-0.12,-108.43
"5691",2018-07-31,"2018","7",31,0,0,0,0,27.25,20.95,56.5211162714995,3.78,4.55,2.4,-2.22,132.77
"5692",2018-08-01,"2018","8",1,0,0,0,0,27.9,17.15,56.825862135748,5.31,6.4,2.54,-2.96,139.37
"5693",2018-08-02,"2018","8",2,0.05,0,0.05,0,28.45,15.45,43.5890180799696,4.88,5.81,2.93,-2.92,134.9
"5694",2018-08-03,"2018","8",3,0,0,0,0,28.75,14.8,50.404992214469,3.22,3.82,0.38,-0.95,158.2
"5695",2018-08-04,"2018","8",4,0,0,0,0,28.6,15.5,56.0698035385566,2.62,3.11,0.32,-1.31,166.27
"5696",2018-08-05,"2018","8",5,0,0,0,0,28.55,16.15,54.8058553197895,2.22,2.69,-0.07,-0.72,-174.45
"5697",2018-08-06,"2018","8",6,0,0,0,0,28.25,16.7,55.2409509762313,1.89,2.3,0.42,-0.5,139.97
"5698",2018-08-07,"2018","8",7,0,0,0,0,23.85,19.15,54.9955450940194,2.48,3.02,-0.12,0.29,-22.48
